qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
4.700000e-01	1.198053e-02	1.330106e-16	1.153194e-02	4.771486e-08	6.297309e-05	4.180510e-08	6.557865e-05	4.344286e-08	1.484975e-05	1.772821e-07	1.546418e-05	1.838721e-07	
4.800000e-01	1.103015e-02	1.224592e-16	1.066402e-02	3.923979e-08	6.341753e-05	4.341592e-08	6.575097e-05	4.489201e-08	1.542194e-05	1.785333e-07	1.598943e-05	1.843398e-07	
4.900000e-01	1.013758e-02	1.125498e-16	9.846683e-03	3.150541e-08	6.381584e-05	4.508478e-08	6.585762e-05	4.637829e-08	1.601475e-05	1.796546e-07	1.652716e-05	1.846227e-07	
5.000000e-01	9.301127e-03	1.032633e-16	9.078525e-03	2.447577e-08	6.416802e-05	4.681441e-08	6.589797e-05	4.790194e-08	1.662913e-05	1.806461e-07	1.707746e-05	1.847198e-07	
5.100000e-01	8.518928e-03	9.457910e-17	8.358038e-03	1.811799e-08	6.447415e-05	4.860766e-08	6.587172e-05	4.946332e-08	1.726612e-05	1.815079e-07	1.764041e-05	1.846304e-07	
5.200000e-01	7.789019e-03	8.647548e-17	7.683600e-03	1.239673e-08	6.473433e-05	5.046751e-08	6.577872e-05	5.106265e-08	1.792676e-05	1.822404e-07	1.821600e-05	1.843538e-07	
5.300000e-01	7.109340e-03	7.892953e-17	7.053503e-03	7.276444e-09	6.494872e-05	5.239709e-08	6.564430e-05	5.272081e-08	1.861218e-05	1.828439e-07	1.880418e-05	1.838894e-07	
5.400000e-01	6.477758e-03	7.191756e-17	6.465970e-03	2.720922e-09	6.511750e-05	5.439969e-08	6.539153e-05	5.437489e-08	1.932353e-05	1.833191e-07	1.940485e-05	1.832369e-07	
5.500000e-01	5.892090e-03	6.541534e-17	5.919171e-03	1.613336e-09	6.524093e-05	5.647875e-08	6.509702e-05	5.608709e-08	2.006204e-05	1.836666e-07	2.001779e-05	1.823960e-07	
5.600000e-01	5.350119e-03	5.939826e-17	5.411240e-03	4.838845e-09	6.531928e-05	5.863787e-08	6.473518e-05	5.783586e-08	2.082899e-05	1.838871e-07	2.064273e-05	1.813665e-07	
5.700000e-01	4.849615e-03	5.384155e-17	4.940293e-03	7.913892e-09	6.535289e-05	6.088083e-08	6.430603e-05	5.962020e-08	2.162572e-05	1.839818e-07	2.127930e-05	1.801486e-07	
5.800000e-01	4.388348e-03	4.872045e-17	4.504437e-03	1.056496e-08	6.534213e-05	6.321160e-08	6.380968e-05	6.143883e-08	2.245364e-05	1.839515e-07	2.192700e-05	1.787425e-07	
5.900000e-01	3.964105e-03	4.401041e-17	4.101791e-03	1.282581e-08	6.528741e-05	6.563434e-08	6.324593e-05	6.328973e-08	2.331423e-05	1.837974e-07	2.258522e-05	1.771485e-07	
6.000000e-01	3.574701e-03	3.968716e-17	3.730485e-03	1.472822e-08	6.518918e-05	6.815342e-08	6.261542e-05	6.517122e-08	2.420905e-05	1.835209e-07	2.325324e-05	1.753673e-07	
6.100000e-01	3.217993e-03	3.572690e-17	3.388687e-03	1.630414e-08	6.504794e-05	7.077343e-08	6.191826e-05	6.708056e-08	2.513971e-05	1.831232e-07	2.393013e-05	1.733997e-07	
6.200000e-01	2.891889e-03	3.210642e-17	3.074595e-03	1.758318e-08	6.486421e-05	7.349918e-08	6.115486e-05	6.901478e-08	2.610794e-05	1.826060e-07	2.461485e-05	1.712468e-07	
6.300000e-01	2.594356e-03	2.880314e-17	2.786458e-03	1.859356e-08	6.463857e-05	7.633573e-08	6.036460e-05	7.101397e-08	2.711552e-05	1.819708e-07	2.530613e-05	1.689098e-07	
6.400000e-01	2.323428e-03	2.579524e-17	2.522571e-03	1.936235e-08	6.437163e-05	7.928839e-08	5.943053e-05	7.294185e-08	2.816434e-05	1.812193e-07	2.600254e-05	1.663906e-07	
6.500000e-01	2.077213e-03	2.306169e-17	2.281295e-03	1.991470e-08	6.406403e-05	8.236273e-08	5.847186e-05	7.492682e-08	2.925639e-05	1.803533e-07	2.670241e-05	1.636909e-07	
6.600000e-01	1.853894e-03	2.058236e-17	2.061047e-03	2.027473e-08	6.371644e-05	8.556463e-08	5.744217e-05	7.690911e-08	3.039375e-05	1.793748e-07	2.740383e-05	1.608133e-07	
6.700000e-01	1.651740e-03	1.833799e-17	1.860314e-03	2.046473e-08	6.332960e-05	8.890025e-08	5.636350e-05	7.890933e-08	3.157861e-05	1.782858e-07	2.810464e-05	1.577604e-07	
6.800000e-01	1.469100e-03	1.631028e-17	1.677650e-03	2.050625e-08	6.290423e-05	9.237605e-08	5.521270e-05	8.088894e-08	3.281327e-05	1.770883e-07	2.880241e-05	1.545355e-07	
6.900000e-01	1.304410e-03	1.448186e-17	1.511679e-03	2.041735e-08	6.244111e-05	9.599887e-08	5.400799e-05	8.286256e-08	3.410014e-05	1.757845e-07	2.949442e-05	1.511424e-07	
7.000000e-01	1.156194e-03	1.283634e-17	1.361099e-03	2.021596e-08	6.194107e-05	9.977585e-08	5.274208e-05	8.480914e-08	3.544178e-05	1.743768e-07	3.017767e-05	1.475856e-07	
