qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
8.400000e-01	2.310648e-08	2.565335e-22	3.672798e-08	1.359764e-12	2.454278e-02	3.853443e-16	1.570890e-02	8.355413e-03	-1.052019e-15	6.909294e-05	-1.291115e-04	1.022945e-03	
8.500000e-01	1.930283e-08	2.143045e-22	3.183332e-08	1.254638e-12	2.438921e-02	3.829331e-16	1.536399e-02	8.756278e-03	-1.045786e-15	6.866061e-05	-6.280662e-04	1.210861e-03	
8.600000e-01	1.609125e-08	1.786488e-22	2.759668e-08	1.154773e-12	2.422552e-02	3.803630e-16	1.500581e-02	9.139071e-03	-1.037993e-15	6.819979e-05	-6.794224e-04	1.222518e-03	
8.700000e-01	1.338569e-08	1.486110e-22	2.393041e-08	1.060562e-12	2.405185e-02	3.776363e-16	1.462365e-02	9.492459e-03	-1.031739e-15	6.771087e-05	-7.358294e-04	1.241150e-03	
8.800000e-01	1.111153e-08	1.233627e-22	2.075742e-08	9.717399e-13	2.386835e-02	3.747551e-16	1.422129e-02	9.813191e-03	-1.023345e-15	6.719428e-05	-1.199976e-03	9.066079e-04	
8.900000e-01	9.204267e-09	1.021879e-22	1.801091e-08	8.883035e-13	2.367517e-02	3.717221e-16	1.380850e-02	1.010291e-02	-1.015169e-15	6.665045e-05	-1.207673e-03	1.035295e-03	
9.000000e-01	7.608300e-09	8.446910e-23	1.563265e-08	8.102393e-13	2.347247e-02	3.685395e-16	1.338294e-02	1.035549e-02	-1.007277e-15	6.607980e-05	-1.198572e-03	1.067977e-03	
9.100000e-01	6.275801e-09	6.967539e-23	1.357212e-08	7.372526e-13	2.326041e-02	3.652099e-16	1.294523e-02	1.056687e-02	-9.974009e-16	6.548281e-05	-1.186362e-03	1.190054e-03	
9.200000e-01	5.165760e-09	5.735146e-23	1.178555e-08	6.692812e-13	2.303915e-02	3.617359e-16	1.249831e-02	1.073523e-02	-9.871686e-16	6.485992e-05	-1.032620e-03	1.064404e-03	
9.300000e-01	4.243099e-09	4.710787e-23	1.023512e-08	6.059812e-13	2.280886e-02	3.581202e-16	1.206241e-02	1.087502e-02	-9.787019e-16	6.421161e-05	-4.931321e-04	1.151864e-03	
9.400000e-01	3.477894e-09	3.861238e-23	8.888125e-09	5.472318e-13	2.256971e-02	3.543654e-16	1.158556e-02	1.093625e-02	-9.679511e-16	6.353836e-05	-4.978963e-04	1.055895e-03	
9.500000e-01	2.844685e-09	3.158235e-23	7.716525e-09	4.927711e-13	2.232188e-02	3.504742e-16	1.112457e-02	1.096770e-02	-9.563980e-16	6.284066e-05	-5.005209e-04	9.804175e-04	
9.600000e-01	2.321865e-09	2.577788e-23	6.696080e-09	4.423908e-13	2.206554e-02	3.464495e-16	1.066440e-02	1.095425e-02	-9.449133e-16	6.211902e-05	-5.054722e-04	1.232635e-03	
