qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
4.500000e-01	7.543670e-05	8.375156e-19	1.089174e-04	4.092153e-09	2.300663e-03	3.612254e-17	1.436307e-03	5.395332e-07	-9.864478e-17	6.476838e-06	-1.839505e-10	3.888705e-06	
4.600000e-01	6.054675e-05	6.722040e-19	9.366704e-05	3.909364e-09	2.270522e-03	3.564929e-17	1.324068e-03	5.518636e-07	-9.740292e-17	6.391983e-06	-1.793872e-10	3.578654e-06	
4.700000e-01	4.836433e-05	5.369519e-19	8.075008e-05	3.715697e-09	2.237472e-03	3.513038e-17	1.206431e-03	5.558939e-07	-9.592115e-17	6.298942e-06	-1.726912e-10	3.264774e-06	
4.800000e-01	3.844920e-05	4.268719e-19	6.982378e-05	3.516829e-09	2.201651e-03	3.456796e-17	1.092777e-03	5.503440e-07	-9.439426e-17	6.198099e-06	-1.640776e-10	2.951000e-06	
4.900000e-01	3.042140e-05	3.377454e-19	6.058590e-05	3.316627e-09	2.163200e-03	3.396424e-17	9.769313e-04	5.357128e-07	-9.271903e-17	6.089851e-06	-1.538660e-10	2.641584e-06	
5.000000e-01	2.395536e-05	2.659580e-19	5.277567e-05	3.118262e-09	2.122264e-03	3.332150e-17	8.683029e-04	5.129271e-07	-9.097183e-17	5.974606e-06	-1.424624e-10	2.340732e-06	
5.100000e-01	1.877413e-05	2.084347e-19	4.616833e-05	2.924597e-09	2.078990e-03	3.264206e-17	7.620405e-04	4.825805e-07	-8.917160e-17	5.852782e-06	-1.303473e-10	2.052460e-06	
5.200000e-01	1.464375e-05	1.625783e-19	4.057126e-05	2.737171e-09	2.033531e-03	3.192832e-17	6.615068e-04	4.462813e-07	-8.716223e-17	5.724806e-06	-1.180514e-10	1.780388e-06	
5.300000e-01	1.136795e-05	1.262096e-19	3.582114e-05	2.557426e-09	1.986041e-03	3.118268e-17	5.677642e-04	4.054211e-07	-8.507884e-17	5.591112e-06	-1.061231e-10	1.527512e-06	
5.400000e-01	8.783184e-06	9.751293e-20	3.177953e-05	2.386163e-09	1.936676e-03	3.040760e-17	4.824277e-04	3.621525e-07	-8.305929e-17	5.452138e-06	-9.509810e-11	1.296099e-06	
5.500000e-01	6.754037e-06	7.498487e-20	2.832786e-05	2.223956e-09	1.885593e-03	2.960555e-17	4.052178e-04	3.180959e-07	-8.079741e-17	5.308329e-06	-8.547242e-11	1.087671e-06	
5.600000e-01	5.169146e-06	5.738905e-20	2.536977e-05	2.071075e-09	1.832951e-03	2.877902e-17	3.366494e-04	2.748102e-07	-7.857318e-17	5.160131e-06	-7.765790e-11	9.027689e-07	
5.700000e-01	3.937499e-06	4.371502e-20	2.282325e-05	1.927426e-09	1.778908e-03	2.793050e-17	2.724664e-04	2.306978e-07	-7.635883e-17	5.007991e-06	-7.197613e-11	7.412135e-07	
5.800000e-01	2.985181e-06	3.314216e-20	2.062008e-05	1.792890e-09	1.723625e-03	2.706250e-17	2.249656e-04	1.955761e-07	-7.392573e-17	4.852356e-06	-6.864029e-11	6.021339e-07	
5.900000e-01	2.252535e-06	2.500817e-20	1.870324e-05	1.667304e-09	1.667258e-03	2.617750e-17	1.810424e-04	1.613261e-07	-7.145322e-17	4.693673e-06	-6.775274e-11	4.841178e-07	
