qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
1.190000e+00	3.897448e-07	4.327037e-21	1.628237e-05	1.589158e-09	5.391020e-14	8.163931e-07	-9.557439e-13	1.941132e-08	2.899942e-04	2.640982e-14	6.957664e-06	6.790747e-10	
1.200000e+00	3.174337e-07	3.524222e-21	1.525770e-05	1.493929e-09	-4.331541e-15	8.563740e-07	-1.077444e-12	1.768525e-08	3.041960e-04	3.362462e-14	6.343493e-06	6.211208e-10	
1.210000e+00	2.581100e-07	2.865597e-21	1.430242e-05	1.404297e-09	3.574898e-14	8.984953e-07	-1.197822e-12	1.610995e-08	3.191581e-04	7.444834e-14	5.773136e-06	5.668535e-10	
1.220000e+00	2.095254e-07	2.326199e-21	1.341123e-05	1.320091e-09	-1.480110e-14	9.428793e-07	-1.317681e-12	1.463707e-08	3.349239e-04	1.260270e-13	5.244743e-06	5.162655e-10	
1.230000e+00	1.698043e-07	1.885207e-21	1.257891e-05	1.240836e-09	4.036268e-14	9.896561e-07	-1.433615e-12	1.326954e-08	3.515397e-04	4.855698e-15	4.756527e-06	4.692245e-10	
1.240000e+00	1.373859e-07	1.525290e-21	1.180062e-05	1.166273e-09	-1.809108e-17	1.038963e-06	-1.549517e-12	1.201434e-08	3.690543e-04	9.169939e-14	4.306624e-06	4.256566e-10	
1.250000e+00	1.109729e-07	1.232047e-21	1.107264e-05	1.096119e-09	-8.611240e-15	1.090947e-06	-1.664953e-12	1.087431e-08	3.875196e-04	2.931099e-16	3.892858e-06	3.854003e-10	
1.260000e+00	8.949000e-08	9.935386e-22	1.039094e-05	1.030060e-09	-1.027946e-14	1.145762e-06	-1.787986e-12	9.881302e-09	4.069906e-04	1.337533e-13	3.513279e-06	3.483140e-10	
1.270000e+00	7.204684e-08	7.998806e-22	9.753206e-06	9.680511e-10	-4.158014e-15	1.203572e-06	-1.879421e-12	8.822586e-09	4.275258e-04	6.912264e-14	3.165467e-06	3.142370e-10	
1.280000e+00	5.790807e-08	6.429087e-22	9.154905e-06	9.096344e-10	1.070278e-14	1.264553e-06	-1.983954e-12	7.937279e-09	4.491869e-04	3.979674e-14	2.847868e-06	2.830258e-10	
